cycle_count,time,voltage,current,temperature,capacity,soh,rul
3,399.078,3.816591,-2.011237,27.8711,2.013326,98.92,99
3,417.234,3.811885,-2.013202,28.0056,2.013326,98.92,99
3,435.437,3.807555,-2.008472,28.1387,2.013326,98.92,99
3,453.641,3.802799,-2.011137,28.2688,2.013326,98.92,99
3,471.844,3.798488,-2.010504,28.4022,2.013326,98.92,99
3,490.062,3.794017,-2.011073,28.5244,2.013326,98.92,99
3,508.281,3.78928,-2.011064,28.6557,2.013326,98.92,99
3,526.516,3.785078,-2.010902,28.7659,2.013326,98.92,99
3,544.75,3.780551,-2.009056,28.8868,2.013326,98.92,99
3,562.969,3.776176,-2.011917,28.9923,2.013326,98.92,99
3,581.187,3.771819,-2.010962,29.0948,2.013326,98.92,99
3,599.359,3.767587,-2.011383,29.219,2.013326,98.92,99
3,617.547,3.76322,-2.009333,29.3,2.013326,98.92,99
3,635.719,3.75911,-2.011957,29.403,2.013326,98.92,99
3,654.078,3.754854,-2.011707,29.4723,2.013326,98.92,99
3,672.359,3.750785,-2.012174,29.5545,2.013326,98.92,99
3,690.562,3.746761,-2.011049,29.6158,2.013326,98.92,99
3,709.0,3.742719,-2.011937,29.6799,2.013326,98.92,99
3,727.172,3.739,-2.009878,29.74,2.013326,98.92,99
3,745.453,3.735021,-2.009405,29.7888,2.013326,98.92,99
3,763.672,3.731072,-2.008801,29.8173,2.013326,98.92,99
3,781.937,3.727381,-2.009926,29.8662,2.013326,98.92,99
3,800.312,3.723611,-2.013644,29.8976,2.013326,98.92,99
3,818.641,3.719659,-2.011034,29.9388,2.013326,98.92,99
3,836.969,3.716176,-2.009727,29.9731,2.013326,98.92,99
3,855.344,3.712493,-2.008738,30.0065,2.013326,98.92,99
3,873.734,3.708965,-2.010813,30.0372,2.013326,98.92,99
3,892.125,3.704943,-2.009364,30.08,2.013326,98.92,99
3,910.344,3.701451,-2.013346,30.127,2.013326,98.92,99
3,928.641,3.697749,-2.010221,30.1578,2.013326,98.92,99
3,947.031,3.694307,-2.009599,30.2027,2.013326,98.92,99
3,965.422,3.69067,-2.010085,30.2329,2.013326,98.92,99
3,983.781,3.68718,-2.011555,30.2722,2.013326,98.92,99
3,1002.156,3.683582,-2.011695,30.3189,2.013326,98.92,99
3,1020.531,3.680026,-2.011189,30.3664,2.013326,98.92,99
3,1038.875,3.676518,-2.011449,30.4064,2.013326,98.92,99
3,1057.391,3.673278,-2.013149,30.4561,2.013326,98.92,99
3,1075.812,3.669898,-2.011867,30.5194,2.013326,98.92,99
3,1094.172,3.666474,-2.008589,30.5679,2.013326,98.92,99
3,1112.547,3.663189,-2.008418,30.6117,2.013326,98.92,99
3,1130.906,3.659776,-2.011093,30.6638,2.013326,98.92,99
3,1149.203,3.656379,-2.011323,30.7044,2.013326,98.92,99
3,1167.5,3.653271,-2.012061,30.766,2.013326,98.92,99
3,1185.844,3.649955,-2.010164,30.8196,2.013326,98.92,99
3,1204.234,3.646741,-2.009752,30.8703,2.013326,98.92,99
3,1222.562,3.643533,-2.011364,30.9347,2.013326,98.92,99
3,1241.0,3.640269,-2.011869,30.995,2.013326,98.92,99
3,1259.406,3.637055,-2.007531,31.0319,2.013326,98.92,99
3,1277.875,3.633913,-2.011126,31.0983,2.013326,98.92,99
3,1296.266,3.63095,-2.009351,31.1301,2.013326,98.92,99
3,1314.687,3.627625,-2.011666,31.1931,2.013326,98.92,99
3,1333.203,3.624577,-2.010819,31.2455,2.013326,98.92,99
3,1351.703,3.621537,-2.011333,31.3027,2.013326,98.92,99
3,1370.203,3.618377,-2.010133,31.3596,2.013326,98.92,99
3,1388.703,3.615433,-2.008073,31.3987,2.013326,98.92,99
3,1407.234,3.612311,-2.013549,31.4472,2.013326,98.92,99
3,1425.766,3.60929,-2.010773,31.4915,2.013326,98.92,99
3,1444.312,3.606473,-2.010992,31.5604,2.013326,98.92,99
3,1462.781,3.603435,-2.00828,31.6023,2.013326,98.92,99
3,1481.391,3.600232,-2.009324,31.6536,2.013326,98.92,99
3,1499.953,3.597589,-2.009085,31.7039,2.013326,98.92,99
3,1518.484,3.594799,-2.004777,31.7415,2.013326,98.92,99
3,1537.094,3.591744,-2.008039,31.8038,2.013326,98.92,99
3,1555.641,3.588774,-2.011515,31.8531,2.013326,98.92,99
3,1574.203,3.58583,-2.010228,31.9055,2.013326,98.92,99
3,1592.734,3.583343,-2.011758,31.9456,2.013326,98.92,99
3,1611.266,3.580485,-2.009764,32.0105,2.013326,98.92,99
3,1629.812,3.577591,-2.012559,32.0704,2.013326,98.92,99
3,1648.406,3.574922,-2.010954,32.1062,2.013326,98.92,99
3,1666.984,3.572206,-2.012469,32.1552,2.013326,98.92,99
3,1685.516,3.569839,-2.00795,32.198,2.013326,98.92,99
3,1704.25,3.567123,-2.008787,32.2457,2.013326,98.92,99
3,1722.812,3.564203,-2.013053,32.2794,2.013326,98.92,99
3,1741.469,3.561619,-2.009161,32.3233,2.013326,98.92,99
3,1760.156,3.559235,-2.014434,32.3836,2.013326,98.92,99
3,1778.828,3.5564,-2.011016,32.4163,2.013326,98.92,99
3,1797.547,3.553827,-2.007614,32.4499,2.013326,98.92,99
3,1816.297,3.551367,-2.007072,32.5065,2.013326,98.92,99
3,1835.031,3.548799,-2.009367,32.5527,2.013326,98.92,99
3,1853.781,3.546489,-2.005567,32.6119,2.013326,98.92,99
3,1872.531,3.544302,-2.010538,32.6594,2.013326,98.92,99
3,1891.266,3.541567,-2.011705,32.6912,2.013326,98.92,99
3,1910.031,3.539471,-2.010444,32.7391,2.013326,98.92,99
3,1928.687,3.536882,-2.011639,32.7855,2.013326,98.92,99
3,1947.344,3.534871,-2.008672,32.8364,2.013326,98.92,99
