cycle_count,time,voltage,current,temperature,capacity,soh,rul
36,1696.891,3.524144,-2.010658,31.4676,1.813477,89.1,66
36,1706.313,3.522979,-2.007258,31.542,1.813477,89.1,66
36,1715.688,3.521524,-2.009216,31.4877,1.813477,89.1,66
36,1725.078,3.520185,-2.011209,31.5524,1.813477,89.1,66
36,1734.375,3.518988,-2.01006,31.549,1.813477,89.1,66
36,1743.766,3.5177,-2.008708,31.5829,1.813477,89.1,66
36,1753.125,3.516572,-2.009422,31.6262,1.813477,89.1,66
36,1762.453,3.515432,-2.010537,31.6314,1.813477,89.1,66
36,1771.891,3.514089,-2.00883,31.6593,1.813477,89.1,66
36,1781.313,3.512915,-2.01113,31.6656,1.813477,89.1,66
36,1790.75,3.511492,-2.00923,31.7083,1.813477,89.1,66
36,1800.094,3.510226,-2.011185,31.64,1.813477,89.1,66
36,1809.453,3.509096,-2.009773,31.6249,1.813477,89.1,66
36,1818.859,3.507894,-2.009814,31.7879,1.813477,89.1,66
36,1828.219,3.506599,-2.009806,31.7911,1.813477,89.1,66
36,1837.641,3.505483,-2.010058,31.8468,1.813477,89.1,66
36,1847.031,3.504321,-2.008967,31.8562,1.813477,89.1,66
36,1856.375,3.503235,-2.009908,31.8768,1.813477,89.1,66
36,1865.734,3.502028,-2.010468,31.9086,1.813477,89.1,66
36,1875.094,3.500908,-2.010546,32.0403,1.813477,89.1,66
36,1884.453,3.49975,-2.010649,31.9662,1.813477,89.1,66
36,1893.844,3.49863,-2.01142,32.0042,1.813477,89.1,66
36,1903.219,3.497487,-2.009763,31.984,1.813477,89.1,66
36,1912.578,3.496322,-2.009911,32.0665,1.813477,89.1,66
36,1921.953,3.495219,-2.008286,32.1121,1.813477,89.1,66
36,1931.281,3.494133,-2.009671,32.1058,1.813477,89.1,66
36,1940.641,3.492957,-2.010272,32.1319,1.813477,89.1,66
36,1950.016,3.491905,-2.010035,32.1228,1.813477,89.1,66
36,1959.375,3.490953,-2.010691,32.1293,1.813477,89.1,66
36,1968.781,3.489771,-2.010778,32.2354,1.813477,89.1,66
36,1978.141,3.488713,-2.011463,32.1737,1.813477,89.1,66
36,1987.484,3.48771,-2.010008,32.2637,1.813477,89.1,66
36,1996.875,3.486591,-2.008531,32.2827,1.813477,89.1,66
36,2006.234,3.485574,-2.009337,32.3018,1.813477,89.1,66
36,2015.609,3.48458,-2.012328,32.3264,1.813477,89.1,66
36,2024.953,3.483462,-2.014278,32.3464,1.813477,89.1,66
36,2034.344,3.482293,-2.008464,32.3909,1.813477,89.1,66
36,2043.703,3.481269,-2.00866,32.4542,1.813477,89.1,66
36,2053.063,3.480377,-2.012854,32.4424,1.813477,89.1,66
36,2062.438,3.479172,-2.008156,32.4585,1.813477,89.1,66
36,2071.766,3.478284,-2.012278,32.4114,1.813477,89.1,66
36,2081.188,3.477238,-2.010852,32.5304,1.813477,89.1,66
36,2090.547,3.47617,-2.009466,32.544,1.813477,89.1,66
36,2099.922,3.475171,-2.010467,32.5651,1.813477,89.1,66
36,2109.313,3.47392,-2.012773,32.5634,1.813477,89.1,66
36,2118.641,3.473195,-2.010615,32.5834,1.813477,89.1,66
36,2128.016,3.471973,-2.010832,32.6542,1.813477,89.1,66
36,2137.328,3.471078,-2.012163,32.6406,1.813477,89.1,66
36,2146.781,3.470077,-2.008977,32.6497,1.813477,89.1,66
36,2156.125,3.468985,-2.010944,32.714,1.813477,89.1,66
36,2165.484,3.467795,-2.011491,32.7127,1.813477,89.1,66
36,2174.875,3.466995,-2.011288,32.745,1.813477,89.1,66
36,2184.203,3.466174,-2.009165,32.6506,1.813477,89.1,66
36,2193.594,3.464745,-2.012982,32.7238,1.813477,89.1,66
36,2202.984,3.464078,-2.010716,32.8519,1.813477,89.1,66
36,2212.297,3.463135,-2.010689,32.8572,1.813477,89.1,66
36,2221.656,3.461816,-2.010215,32.9114,1.813477,89.1,66
36,2230.984,3.46087,-2.009251,32.8748,1.813477,89.1,66
36,2240.313,3.459801,-2.009012,32.8514,1.813477,89.1,66
36,2249.688,3.458849,-2.011703,32.983,1.813477,89.1,66
36,2259.0,3.457818,-2.007444,32.925,1.813477,89.1,66
36,2268.375,3.456538,-2.011949,33.0255,1.813477,89.1,66
36,2277.766,3.455713,-2.011636,33.0957,1.813477,89.1,66
36,2287.109,3.454729,-2.009866,33.0789,1.813477,89.1,66
36,2296.469,3.453657,-2.011659,33.0811,1.813477,89.1,66
36,2305.797,3.452605,-2.009088,33.0952,1.813477,89.1,66
36,2315.172,3.451399,-2.011594,33.0848,1.813477,89.1,66
36,2324.531,3.450375,-2.01033,33.1873,1.813477,89.1,66
36,2333.953,3.449601,-2.009748,33.1017,1.813477,89.1,66
36,2343.297,3.447938,-2.012097,33.3,1.813477,89.1,66
36,2352.641,3.447051,-2.011535,33.3424,1.813477,89.1,66
36,2362.078,3.446124,-2.01251,33.3474,1.813477,89.1,66
36,2371.453,3.444688,-2.011862,33.3054,1.813477,89.1,66
36,2380.813,3.443728,-2.00786,33.367,1.813477,89.1,66
36,2390.141,3.442717,-2.010378,33.3186,1.813477,89.1,66
36,2399.531,3.441424,-2.011212,33.4985,1.813477,89.1,66
36,2408.922,3.440138,-2.010789,33.4374,1.813477,89.1,66
36,2418.281,3.439225,-2.010786,33.5022,1.813477,89.1,66
36,2427.656,3.437904,-2.011382,33.5341,1.813477,89.1,66
36,2437.016,3.436778,-2.01155,33.4578,1.813477,89.1,66
36,2446.359,3.435783,-2.012988,33.6018,1.813477,89.1,66
36,2455.719,3.434369,-2.008559,33.5064,1.813477,89.1,66
36,2465.141,3.43339,-2.011051,33.7038,1.813477,89.1,66
36,2474.516,3.431955,-2.006674,33.685,1.813477,89.1,66
36,2483.891,3.431048,-2.010086,33.7041,1.813477,89.1,66
36,2493.203,3.429503,-2.012494,33.7339,1.813477,89.1,66
36,2502.563,3.428431,-2.010342,33.7539,1.813477,89.1,66
36,2511.938,3.426995,-2.010333,33.7525,1.813477,89.1,66
36,2521.328,3.425742,-2.0101,33.8195,1.813477,89.1,66
36,2530.719,3.424359,-2.010635,33.86,1.813477,89.1,66
36,2540.078,3.423196,-2.010158,33.861,1.813477,89.1,66
36,2549.406,3.421772,-2.011139,33.8937,1.813477,89.1,66
36,2558.797,3.420272,-2.009876,33.992,1.813477,89.1,66
36,2568.125,3.418984,-2.011546,33.7372,1.813477,89.1,66
36,2577.5,3.417647,-2.01033,34.0588,1.813477,89.1,66
36,2586.844,3.416338,-2.011149,34.1394,1.813477,89.1,66
36,2596.203,3.414764,-2.008424,33.9748,1.813477,89.1,66
36,2605.609,3.413258,-2.009915,34.0217,1.813477,89.1,66
36,2615.0,3.411947,-2.009283,34.1351,1.813477,89.1,66
36,2624.375,3.410261,-2.010935,34.1204,1.813477,89.1,66
36,2633.75,3.408711,-2.012406,34.2057,1.813477,89.1,66
36,2643.094,3.407386,-2.008206,34.2677,1.813477,89.1,66
36,2652.406,3.405676,-2.008716,34.2662,1.813477,89.1,66
36,2661.844,3.403944,-2.009511,34.359,1.813477,89.1,66
36,2671.25,3.402625,-2.010527,34.4079,1.813477,89.1,66
36,2680.578,3.400909,-2.011402,34.4915,1.813477,89.1,66
36,2689.922,3.399172,-2.010752,34.3819,1.813477,89.1,66
36,2699.25,3.397357,-2.010923,34.4615,1.813477,89.1,66
36,2708.594,3.39556,-2.010567,34.296,1.813477,89.1,66
36,2717.953,3.393803,-2.010287,34.5677,1.813477,89.1,66
36,2727.344,3.391935,-2.011011,34.6022,1.813477,89.1,66
36,2736.781,3.390009,-2.00985,34.4992,1.813477,89.1,66
36,2746.109,3.388279,-2.011506,34.4647,1.813477,89.1,66
36,2755.516,3.386337,-2.010585,34.628,1.813477,89.1,66
36,2764.906,3.384086,-2.012366,34.6232,1.813477,89.1,66
36,2774.313,3.382128,-2.011311,34.5708,1.813477,89.1,66
36,2783.656,3.379701,-2.011064,34.7491,1.813477,89.1,66
36,2793.016,3.377705,-2.009583,34.7568,1.813477,89.1,66
36,2802.328,3.375413,-2.012976,34.8168,1.813477,89.1,66
36,2811.672,3.372845,-2.009978,34.9498,1.813477,89.1,66
36,2821.016,3.370487,-2.012617,34.8623,1.813477,89.1,66
36,2830.375,3.368035,-2.014239,34.9607,1.813477,89.1,66
36,2839.75,3.365122,-2.013063,34.9914,1.813477,89.1,66
36,2849.156,3.362696,-2.009115,34.7656,1.813477,89.1,66
36,2858.578,3.359766,-2.00966,34.8614,1.813477,89.1,66
36,2867.953,3.356951,-2.009217,35.0778,1.813477,89.1,66
36,2877.313,3.354213,-2.009841,34.8009,1.813477,89.1,66
36,2886.672,3.350897,-2.011118,35.1966,1.813477,89.1,66
36,2896.016,3.347631,-2.010647,35.2034,1.813477,89.1,66
36,2905.313,3.344163,-2.010863,35.1989,1.813477,89.1,66
36,2914.672,3.340427,-2.009993,35.2861,1.813477,89.1,66
36,2923.984,3.33686,-2.009019,35.1598,1.813477,89.1,66
36,2933.328,3.332904,-2.010081,35.3043,1.813477,89.1,66
36,2942.672,3.32903,-2.011593,35.2712,1.813477,89.1,66
36,2952.078,3.324577,-2.01174,35.2983,1.813477,89.1,66
36,2961.438,3.320081,-2.011153,35.3318,1.813477,89.1,66
36,2970.781,3.314991,-2.009201,35.4242,1.813477,89.1,66
36,2980.141,3.31003,-2.008081,35.3398,1.813477,89.1,66
36,2989.578,3.304638,-2.012806,35.671,1.813477,89.1,66
36,2998.922,3.298896,-2.00923,35.6571,1.813477,89.1,66
36,3008.266,3.292981,-2.009229,35.8235,1.813477,89.1,66
36,3017.656,3.286611,-2.008197,35.7357,1.813477,89.1,66
36,3027.031,3.27988,-2.011253,35.5659,1.813477,89.1,66
36,3036.422,3.272466,-2.012637,35.8995,1.813477,89.1,66
36,3045.797,3.264895,-2.011516,35.9552,1.813477,89.1,66
36,3055.156,3.256645,-2.010808,35.9104,1.813477,89.1,66
36,3064.5,3.247945,-2.01011,35.8746,1.813477,89.1,66
36,3073.859,3.23851,-2.010361,36.0684,1.813477,89.1,66
36,3083.25,3.228328,-2.01091,36.0113,1.813477,89.1,66
36,3092.609,3.217612,-2.01028,36.1327,1.813477,89.1,66
36,3101.969,3.206115,-2.009934,36.2769,1.813477,89.1,66
36,3111.281,3.193853,-2.012636,36.1501,1.813477,89.1,66
36,3120.703,3.180412,-2.008408,36.4328,1.813477,89.1,66
36,3130.0,3.166046,-2.009914,36.4468,1.813477,89.1,66
36,3139.375,3.150563,-2.010909,36.4872,1.813477,89.1,66
36,3148.797,3.133502,-2.01007,36.5031,1.813477,89.1,66
36,3158.172,3.115063,-2.008594,36.5406,1.813477,89.1,66
36,3167.531,3.094925,-2.009935,36.635,1.813477,89.1,66
36,3176.875,3.07295,-2.008243,36.7268,1.813477,89.1,66
36,3186.234,3.049081,-2.009361,36.8001,1.813477,89.1,66
36,3195.625,3.02222,-2.007045,36.8055,1.813477,89.1,66
36,3205.031,2.992254,-2.009262,36.8718,1.813477,89.1,66
36,3214.375,2.958384,-2.009925,36.9075,1.813477,89.1,66
36,3223.766,2.918811,-2.010864,37.008,1.813477,89.1,66
36,3233.172,2.871762,-2.009902,37.0205,1.813477,89.1,66
36,3242.719,2.814157,-2.011951,37.2046,1.813477,89.1,66
36,3252.219,2.743332,-2.011789,37.2254,1.813477,89.1,66
36,3261.781,2.651005,-2.007667,37.2669,1.813477,89.1,66
36,3271.359,2.520643,-2.012845,37.3798,1.813477,89.1,66
36,3280.875,2.340173,-2.008814,37.5987,1.813477,89.1,66
36,3290.516,2.794671,-0.002157,37.5781,1.813477,89.1,66
36,3300.188,2.874909,-0.001948,37.5599,1.813477,89.1,66
36,3309.797,2.923491,-0.003061,37.5079,1.813477,89.1,66
36,3319.469,2.961102,-0.002085,37.3213,1.813477,89.1,66
36,3329.047,2.992222,-0.003038,37.1851,1.813477,89.1,66
36,3338.922,3.019825,0.000713,37.1784,1.813477,89.1,66
36,3348.656,3.044203,-0.003379,36.9008,1.813477,89.1,66
36,3358.453,3.066255,-0.002022,36.5282,1.813477,89.1,66
36,3368.266,3.086421,-0.002486,36.6917,1.813477,89.1,66
37,0.0,4.186405,-0.000853,23.7247,1.797102,88.3,65
37,9.36,4.186483,-0.005791,23.745,1.797102,88.3,65
37,19.469,3.987019,-2.009321,23.7615,1.797102,88.3,65
37,28.813,3.971355,-2.008422,23.8313,1.797102,88.3,65
37,38.188,3.959179,-2.009474,23.8926,1.797102,88.3,65
37,47.5,3.94918,-2.010721,23.9854,1.797102,88.3,65
37,56.906,3.940169,-2.009215,24.08,1.797102,88.3,65
37,66.281,3.932439,-2.009598,24.1306,1.797102,88.3,65
37,75.625,3.92549,-2.008129,24.2221,1.797102,88.3,65
37,84.985,3.919129,-2.009592,24.3357,1.797102,88.3,65
37,94.406,3.912882,-2.009733,24.3783,1.797102,88.3,65
37,103.735,3.907475,-2.009874,24.5039,1.797102,88.3,65
37,113.094,3.902273,-2.008586,24.5769,1.797102,88.3,65
37,122.438,3.897332,-2.011426,24.6596,1.797102,88.3,65
37,131.86,3.892427,-2.011664,24.6798,1.797102,88.3,65
37,141.172,3.888082,-2.010352,24.8236,1.797102,88.3,65
37,150.547,3.883455,-2.010348,24.8542,1.797102,88.3,65
37,159.953,3.879339,-2.010722,24.9933,1.797102,88.3,65
37,169.297,3.875605,-2.011183,25.076,1.797102,88.3,65
37,178.672,3.871723,-2.008437,25.1853,1.797102,88.3,65
37,188.11,3.868004,-2.009945,25.2809,1.797102,88.3,65
37,197.485,3.864416,-2.012404,25.2838,1.797102,88.3,65
37,206.875,3.860847,-2.007925,25.429,1.797102,88.3,65
37,216.219,3.857222,-2.011152,25.4811,1.797102,88.3,65
37,225.578,3.853957,-2.008649,25.5744,1.797102,88.3,65
37,234.906,3.850786,-2.009421,25.638,1.797102,88.3,65
37,244.25,3.847535,-2.00974,25.6795,1.797102,88.3,65
37,253.61,3.844361,-2.008974,25.8061,1.797102,88.3,65
37,263.0,3.841378,-2.009437,25.8789,1.797102,88.3,65
37,272.344,3.83851,-2.010278,25.9254,1.797102,88.3,65
37,281.703,3.835515,-2.014029,25.948,1.797102,88.3,65
37,291.078,3.833176,-2.006298,26.0137,1.797102,88.3,65
37,300.485,3.829848,-2.00993,26.1731,1.797102,88.3,65
37,309.828,3.827165,-2.011166,26.1947,1.797102,88.3,65
37,319.188,3.82437,-2.013523,26.3552,1.797102,88.3,65
37,328.547,3.822055,-2.0086,26.4385,1.797102,88.3,65
37,337.953,3.81936,-2.012184,26.3972,1.797102,88.3,65
37,347.297,3.816818,-2.011136,26.5217,1.797102,88.3,65
37,356.688,3.814291,-2.007834,26.5835,1.797102,88.3,65
37,366.063,3.81169,-2.008247,26.6415,1.797102,88.3,65
37,375.453,3.809207,-2.00962,26.7829,1.797102,88.3,65
37,384.813,3.806737,-2.013641,26.8417,1.797102,88.3,65
37,394.125,3.804142,-2.00868,26.8601,1.797102,88.3,65
37,403.531,3.801788,-2.004666,27.002,1.797102,88.3,65
37,412.906,3.799072,-2.010708,27.0844,1.797102,88.3,65
37,422.266,3.796842,-2.008866,27.0199,1.797102,88.3,65
37,431.641,3.79424,-2.013332,27.2341,1.797102,88.3,65
37,440.969,3.791859,-2.011151,27.1347,1.797102,88.3,65
37,450.36,3.789267,-2.011345,27.3378,1.797102,88.3,65
37,459.766,3.786561,-2.009553,27.3941,1.797102,88.3,65
37,469.094,3.783891,-2.009847,27.4812,1.797102,88.3,65
37,478.485,3.781157,-2.008885,27.5284,1.797102,88.3,65
37,487.875,3.77876,-2.010717,27.6396,1.797102,88.3,65
37,497.235,3.776092,-2.012006,27.7106,1.797102,88.3,65
37,506.594,3.773474,-2.00976,27.7378,1.797102,88.3,65
37,515.953,3.770723,-2.014866,27.8331,1.797102,88.3,65
37,525.313,3.767937,-2.01009,27.8928,1.797102,88.3,65
37,534.688,3.765202,-2.013307,27.9535,1.797102,88.3,65
37,544.047,3.762309,-2.005266,27.9689,1.797102,88.3,65
37,553.406,3.759711,-2.010657,28.0255,1.797102,88.3,65
37,562.781,3.756915,-2.009833,27.9856,1.797102,88.3,65
37,572.172,3.754099,-2.012402,28.149,1.797102,88.3,65
37,581.516,3.751183,-2.01192,28.179,1.797102,88.3,65
37,590.875,3.74854,-2.008559,28.3071,1.797102,88.3,65
37,600.25,3.745578,-2.011234,28.2462,1.797102,88.3,65
37,609.656,3.742914,-2.011391,28.3655,1.797102,88.3,65
37,619.0,3.740223,-2.010169,28.3828,1.797102,88.3,65
37,628.36,3.737413,-2.010799,28.4025,1.797102,88.3,65
37,637.703,3.734846,-2.007854,28.373,1.797102,88.3,65
37,647.141,3.73232,-2.01086,28.4417,1.797102,88.3,65
37,656.531,3.729752,-2.011982,28.3577,1.797102,88.3,65
37,665.891,3.727208,-2.009533,28.4601,1.797102,88.3,65
37,675.203,3.724663,-2.007319,28.5779,1.797102,88.3,65
37,684.594,3.722264,-2.009404,28.5778,1.797102,88.3,65
37,693.985,3.719591,-2.009539,28.5601,1.797102,88.3,65
37,703.36,3.71736,-2.009271,28.5204,1.797102,88.3,65
37,712.735,3.714824,-2.011361,28.5199,1.797102,88.3,65
37,722.031,3.712715,-2.010723,28.5502,1.797102,88.3,65
37,731.406,3.710134,-2.010247,28.5663,1.797102,88.3,65
37,740.781,3.7079,-2.008,28.4467,1.797102,88.3,65
37,750.141,3.705418,-2.008241,28.4772,1.797102,88.3,65
37,759.516,3.703257,-2.007458,28.5555,1.797102,88.3,65
37,768.875,3.701092,-2.009773,28.5439,1.797102,88.3,65
37,778.266,3.698825,-2.009454,28.6109,1.797102,88.3,65
37,787.641,3.696418,-2.010523,28.6405,1.797102,88.3,65
37,797.031,3.693956,-2.011127,28.5091,1.797102,88.3,65
37,806.453,3.691953,-2.008007,28.6071,1.797102,88.3,65
37,815.875,3.689508,-2.011584,28.6464,1.797102,88.3,65
37,825.297,3.68761,-2.011734,28.6487,1.797102,88.3,65
37,834.703,3.68519,-2.01012,28.5657,1.797102,88.3,65
37,844.047,3.68299,-2.009244,28.4671,1.797102,88.3,65
37,853.406,3.680723,-2.009,28.7042,1.797102,88.3,65
37,862.797,3.678219,-2.010053,28.7006,1.797102,88.3,65
37,872.156,3.676225,-2.009877,28.7494,1.797102,88.3,65
37,881.5,3.67405,-2.009878,28.7484,1.797102,88.3,65
37,890.86,3.671885,-2.009629,28.7438,1.797102,88.3,65
37,900.188,3.669706,-2.01288,28.813,1.797102,88.3,65
37,909.594,3.667619,-2.007742,28.7494,1.797102,88.3,65
37,918.922,3.665031,-2.012011,28.7969,1.797102,88.3,65
37,928.25,3.663258,-2.008761,28.7507,1.797102,88.3,65
37,937.61,3.660907,-2.009716,28.776,1.797102,88.3,65
37,947.047,3.65886,-2.011071,28.8874,1.797102,88.3,65
37,956.438,3.656606,-2.008535,28.8944,1.797102,88.3,65
37,965.781,3.654518,-2.009663,28.9102,1.797102,88.3,65
37,975.141,3.652328,-2.010558,28.9152,1.797102,88.3,65
37,984.516,3.650134,-2.010857,28.9785,1.797102,88.3,65
37,993.828,3.648117,-2.010654,28.7939,1.797102,88.3,65
37,1003.156,3.64592,-2.010103,29.0445,1.797102,88.3,65
37,1012.516,3.6438,-2.011399,28.8668,1.797102,88.3,65
37,1021.86,3.641747,-2.00969,29.112,1.797102,88.3,65
37,1031.235,3.639753,-2.00942,29.0774,1.797102,88.3,65
37,1040.594,3.637699,-2.009101,28.934,1.797102,88.3,65
37,1049.922,3.635507,-2.010565,29.1016,1.797102,88.3,65
37,1059.313,3.633445,-2.009136,29.1072,1.797102,88.3,65
37,1068.672,3.631151,-2.009291,29.2394,1.797102,88.3,65
37,1078.031,3.629455,-2.009629,29.3189,1.797102,88.3,65
37,1087.391,3.627363,-2.011704,29.1053,1.797102,88.3,65
37,1096.766,3.625241,-2.013333,29.3056,1.797102,88.3,65
37,1106.094,3.623136,-2.009295,29.2437,1.797102,88.3,65
37,1115.469,3.621291,-2.009781,29.2895,1.797102,88.3,65
37,1124.844,3.619212,-2.010869,29.3443,1.797102,88.3,65
37,1134.203,3.617231,-2.010361,29.2729,1.797102,88.3,65
37,1143.61,3.615342,-2.010565,29.4601,1.797102,88.3,65
37,1152.969,3.613237,-2.011334,29.4793,1.797102,88.3,65
37,1162.375,3.611176,-2.009707,29.5629,1.797102,88.3,65
37,1171.735,3.609417,-2.00898,29.6094,1.797102,88.3,65
37,1181.063,3.607537,-2.010628,29.538,1.797102,88.3,65
37,1190.469,3.605688,-2.010725,29.6535,1.797102,88.3,65
37,1199.844,3.60364,-2.007803,29.6365,1.797102,88.3,65
37,1209.219,3.601733,-2.004847,29.7701,1.797102,88.3,65
37,1218.531,3.599796,-2.010822,29.7603,1.797102,88.3,65
37,1227.891,3.598038,-2.012628,29.8311,1.797102,88.3,65
37,1237.313,3.59613,-2.01367,29.7031,1.797102,88.3,65
37,1246.656,3.594377,-2.007562,29.7572,1.797102,88.3,65
37,1255.985,3.59252,-2.010543,29.914,1.797102,88.3,65
37,1265.36,3.590607,-2.007637,29.8253,1.797102,88.3,65
37,1274.703,3.588984,-2.011357,29.8482,1.797102,88.3,65
37,1284.125,3.586951,-2.009042,29.8495,1.797102,88.3,65
37,1293.469,3.585315,-2.011729,29.931,1.797102,88.3,65
37,1302.86,3.583454,-2.009332,29.8631,1.797102,88.3,65
37,1312.219,3.581752,-2.011223,29.786,1.797102,88.3,65
37,1321.594,3.579862,-2.011011,29.9488,1.797102,88.3,65
37,1330.969,3.578313,-2.01074,30.18,1.797102,88.3,65
37,1340.36,3.576245,-2.009491,30.0473,1.797102,88.3,65
37,1349.719,3.574699,-2.006945,30.1168,1.797102,88.3,65
37,1359.063,3.572907,-2.010116,30.1585,1.797102,88.3,65
37,1368.438,3.571491,-2.010683,30.1089,1.797102,88.3,65
37,1377.813,3.569733,-2.01026,30.2335,1.797102,88.3,65
37,1387.203,3.568207,-2.011767,30.2833,1.797102,88.3,65
37,1396.563,3.566428,-2.010249,30.3435,1.797102,88.3,65
37,1405.953,3.564741,-2.01083,30.2897,1.797102,88.3,65
37,1415.344,3.563014,-2.011509,30.3706,1.797102,88.3,65
37,1424.719,3.561359,-2.011276,30.3952,1.797102,88.3,65
37,1434.078,3.559873,-2.010341,30.3818,1.797102,88.3,65
37,1443.438,3.558205,-2.010138,30.5341,1.797102,88.3,65
37,1452.813,3.556675,-2.009593,30.5595,1.797102,88.3,65
37,1462.156,3.555104,-2.010051,30.5415,1.797102,88.3,65
37,1471.516,3.553538,-2.009633,30.5198,1.797102,88.3,65
37,1480.844,3.552093,-2.012472,30.5455,1.797102,88.3,65
37,1490.203,3.550418,-2.008662,30.5752,1.797102,88.3,65
37,1499.578,3.549004,-2.010363,30.6162,1.797102,88.3,65
37,1508.906,3.547367,-2.010641,30.4034,1.797102,88.3,65
37,1518.36,3.545829,-2.006218,30.596,1.797102,88.3,65
37,1527.719,3.544646,-2.008029,30.7038,1.797102,88.3,65
37,1537.078,3.543054,-2.010167,30.6273,1.797102,88.3,65
37,1546.469,3.541458,-2.009986,30.6931,1.797102,88.3,65
37,1555.844,3.54012,-2.008518,30.7388,1.797102,88.3,65
37,1565.203,3.53873,-2.008347,30.7179,1.797102,88.3,65
37,1574.547,3.537232,-2.009377,30.8472,1.797102,88.3,65
37,1583.922,3.535681,-2.009172,30.827,1.797102,88.3,65
37,1593.328,3.534153,-2.010393,30.8246,1.797102,88.3,65
37,1602.656,3.532794,-2.011717,31.0431,1.797102,88.3,65
37,1612.0,3.531247,-2.008532,30.8657,1.797102,88.3,65
37,1621.36,3.530307,-2.00845,30.9233,1.797102,88.3,65
37,1630.75,3.528553,-2.011518,31.0674,1.797102,88.3,65
37,1640.078,3.527256,-2.009935,31.0649,1.797102,88.3,65
37,1649.406,3.525948,-2.010608,31.0283,1.797102,88.3,65
37,1658.766,3.52435,-2.010483,30.939,1.797102,88.3,65
37,1668.094,3.523339,-2.008781,31.1,1.797102,88.3,65
37,1677.453,3.52182,-2.007668,31.0858,1.797102,88.3,65
37,1686.813,3.52046,-2.009644,31.234,1.797102,88.3,65
37,1696.172,3.519059,-2.012092,31.1971,1.797102,88.3,65
37,1705.547,3.517778,-2.010145,31.2425,1.797102,88.3,65
37,1714.906,3.516553,-2.006632,31.1331,1.797102,88.3,65
37,1724.25,3.515205,-2.011186,31.1179,1.797102,88.3,65
37,1733.641,3.513911,-2.010457,31.0752,1.797102,88.3,65
37,1742.969,3.512666,-2.009297,31.2692,1.797102,88.3,65
37,1752.36,3.511258,-2.012598,31.1187,1.797102,88.3,65
37,1761.703,3.510049,-2.011878,31.342,1.797102,88.3,65
37,1771.125,3.508942,-2.009523,31.3665,1.797102,88.3,65
37,1780.453,3.50761,-2.008161,31.3986,1.797102,88.3,65
37,1789.813,3.506556,-2.010181,31.5188,1.797102,88.3,65
37,1799.141,3.505205,-2.012365,31.5259,1.797102,88.3,65
37,1808.547,3.504116,-2.012673,31.4447,1.797102,88.3,65
37,1817.922,3.502795,-2.010438,31.4504,1.797102,88.3,65
37,1827.25,3.501532,-2.012603,31.3669,1.797102,88.3,65
37,1836.578,3.500407,-2.01138,31.546,1.797102,88.3,65
37,1845.969,3.499238,-2.011967,31.5481,1.797102,88.3,65
37,1855.36,3.497966,-2.008171,31.6094,1.797102,88.3,65
37,1864.781,3.496773,-2.00919,31.6958,1.797102,88.3,65
37,1874.188,3.495808,-2.010132,31.6698,1.797102,88.3,65
37,1883.516,3.494532,-2.00949,31.6506,1.797102,88.3,65
37,1892.891,3.493361,-2.008452,31.8098,1.797102,88.3,65
37,1902.297,3.492288,-2.00977,31.9036,1.797102,88.3,65
37,1911.656,3.49111,-2.00651,31.7701,1.797102,88.3,65
37,1921.0,3.489992,-2.010105,31.8552,1.797102,88.3,65
37,1930.344,3.488941,-2.008648,31.9049,1.797102,88.3,65
37,1939.703,3.487837,-2.010291,31.9221,1.797102,88.3,65
37,1949.047,3.486891,-2.008995,31.9618,1.797102,88.3,65
37,1958.453,3.485485,-2.009256,31.9717,1.797102,88.3,65
37,1967.844,3.484494,-2.009573,31.9173,1.797102,88.3,65
37,1977.203,3.483341,-2.010793,32.0568,1.797102,88.3,65
37,1986.531,3.48236,-2.009179,31.8707,1.797102,88.3,65
37,1995.922,3.481221,-2.012409,32.0199,1.797102,88.3,65
37,2005.25,3.48015,-2.010168,31.9886,1.797102,88.3,65
37,2014.578,3.479113,-2.009838,32.0637,1.797102,88.3,65
37,2023.953,3.477801,-2.010834,32.154,1.797102,88.3,65
37,2033.453,3.477138,-2.008452,32.1989,1.797102,88.3,65
37,2042.781,3.475802,-2.011539,32.2744,1.797102,88.3,65
37,2052.11,3.474803,-2.011512,32.2451,1.797102,88.3,65
37,2061.5,3.473755,-2.010279,32.3067,1.797102,88.3,65
37,2070.891,3.472897,-2.01224,32.1483,1.797102,88.3,65
37,2080.281,3.471698,-2.008985,32.2541,1.797102,88.3,65
37,2089.641,3.470491,-2.008461,32.3096,1.797102,88.3,65
37,2098.985,3.469523,-2.008175,32.1542,1.797102,88.3,65
37,2108.344,3.468555,-2.009464,32.1554,1.797102,88.3,65
37,2117.735,3.467538,-2.01228,32.4346,1.797102,88.3,65
37,2127.125,3.466363,-2.011801,32.4048,1.797102,88.3,65
37,2136.438,3.465537,-2.009447,32.4985,1.797102,88.3,65
37,2145.813,3.464376,-2.009884,32.5271,1.797102,88.3,65
37,2155.172,3.463343,-2.008367,32.4842,1.797102,88.3,65
37,2164.547,3.462378,-2.009676,32.3722,1.797102,88.3,65
37,2173.875,3.461212,-2.01357,32.5248,1.797102,88.3,65
37,2183.25,3.46032,-2.00961,32.5639,1.797102,88.3,65
37,2192.656,3.459293,-2.006842,32.701,1.797102,88.3,65
37,2202.0,3.458048,-2.012165,32.6892,1.797102,88.3,65
